order_value_gbp,number_of_items,country_0,city_0,type_of_food_2,time_of_day,prep_time_seconds,0
22.7168,5.0,2,0,7,0,1576.0,864.72125
22.7168,4.0,2,0,7,0,820.0,851.26434
17.7475,3.0,2,0,7,0,820.0,835.46906
21.4,3.0,2,0,7,0,820.0,859.05133
26.2663,5.0,2,0,7,2,820.0,764.67944
18.4574,2.0,2,0,7,2,820.0,786.3343
22.7168,4.0,2,0,7,2,820.0,760.9654
21.4,3.0,2,0,7,2,820.0,768.1582
21.297,3.0,2,0,7,2,820.0,754.6556
22.7168,4.0,2,0,7,2,272.0,760.9654
21.4,3.0,2,0,7,0,820.0,859.05133
17.037599999999998,2.0,2,0,7,0,820.0,825.4243
21.4,6.0,2,0,7,1,2519.0,987.3343
21.4,3.0,2,0,7,3,820.0,757.292
21.4,3.0,2,0,7,0,820.0,859.05133
34.075199999999995,6.0,2,0,7,0,820.0,889.7308
21.4,4.0,2,0,7,0,820.0,863.6358
22.7168,4.0,2,0,7,0,820.0,851.26434
22.36185,3.0,2,0,7,0,820.0,855.23114
40.4643,6.0,2,0,7,2,820.0,899.9507
21.4,4.0,2,0,7,0,820.0,863.6358
54.6623,3.0,2,0,7,0,820.0,753.07153
23.4267,5.0,2,0,7,2,463.0,760.61444
21.297,5.0,2,0,7,2,820.0,765.4912
21.4,4.0,2,0,7,0,2593.0,863.6358
21.4,2.0,2,0,7,0,820.0,828.9639
17.037599999999998,5.0,2,0,7,0,820.0,844.4601
21.4,3.0,2,0,7,2,820.0,768.1582
21.4,3.0,2,0,7,2,820.0,768.1582
21.4,3.0,2,0,7,3,820.0,757.292
21.4,3.0,2,0,7,3,820.0,757.292
33.3653,6.0,2,0,7,3,820.0,845.0886
21.4,4.0,2,0,7,3,820.0,756.2609
18.4574,2.0,2,0,7,0,1356.0,800.59674
26.2663,6.0,2,0,7,0,820.0,873.6402
18.4574,4.0,2,0,7,2,820.0,805.4329
30.88065,8.0,2,0,7,1,282.0,938.4436
21.4,8.0,2,0,7,0,2717.0,1019.21735
21.4,3.0,2,0,7,0,820.0,859.05133
36.2049,3.0,2,0,7,2,939.0,848.29553
21.4,4.0,2,0,7,2,820.0,768.1582
21.4,4.0,2,0,7,0,820.0,863.6358
26.25,3.0,1,0,2,1,1535.0,1377.0492
15.2,2.0,1,0,2,0,940.0,816.70483
37.0,4.0,1,0,2,2,1133.0,1004.5915
20.5,2.0,1,0,2,0,906.0,896.35724
23.25,3.0,1,0,2,0,741.0,971.6804
31.7,4.0,1,0,2,2,1464.0,1013.855
21.4,7.0,1,0,2,2,2000.0,1089.8861
48.0,6.0,1,0,2,2,839.0,1085.08
30.95,3.0,1,0,2,2,730.0,1015.6526
21.4,6.0,1,0,2,2,989.0,1004.57495
44.25,4.0,1,0,2,0,690.0,1080.038
25.45,4.0,1,0,2,2,1105.0,965.32697
21.4,2.0,1,0,2,2,947.0,844.05695
30.95,3.0,1,0,2,3,2267.0,1015.8338
19.0,2.0,1,0,2,2,1269.0,821.8598
50.75,4.0,1,0,2,2,1048.0,1111.0344
26.25,3.0,1,0,2,1,820.0,1377.0492
54.4,5.0,1,0,2,2,1374.0,1153.54
22.7,2.0,1,0,2,3,1827.0,868.4963
50.25,6.0,1,0,2,3,961.0,1145.5237
37.0,3.0,1,0,2,3,1082.0,1003.8073
28.0,4.0,1,0,2,2,815.0,986.8434
34.0,3.0,1,0,2,3,1398.0,1018.2521
20.95,3.0,1,0,2,0,1183.0,970.0082
18.45,2.0,1,0,2,2,750.0,821.8598
18.4,3.0,1,0,3,1,2838.0,1235.9635
24.4,3.0,1,0,3,3,438.0,902.3191
19.4,3.0,1,0,3,2,302.0,834.70905
26.5,6.0,1,0,3,0,744.0,880.82
21.4,3.0,1,0,3,2,820.0,885.8493
19.95,4.0,1,0,3,2,462.0,835.2915
18.15,4.0,1,0,3,1,2440.0,1215.7979
18.95,4.0,1,0,3,3,2481.0,854.2927
26.9,7.0,1,0,3,3,859.0,914.9322
24.9,2.0,1,0,3,3,715.0,880.105
52.1,7.0,1,0,3,0,532.0,1160.0366
21.4,3.0,1,0,3,2,468.0,885.8493
21.9,2.0,1,0,3,2,962.0,815.38477
19.9,2.0,1,0,3,3,836.0,828.24475
17.9,2.0,1,0,3,0,811.0,815.77234
43.7,4.0,1,0,3,3,787.0,985.17633
22.4,3.0,1,0,3,3,604.0,899.02386
15.45,2.0,1,0,3,2,447.0,809.2133
19.85,3.0,1,0,3,3,789.0,854.5476
19.9,3.0,1,0,3,0,771.0,840.16473
31.8,4.0,1,0,3,3,971.0,942.50464
19.0,4.0,1,0,3,3,906.0,854.2927
21.9,3.0,1,0,3,3,931.0,899.02386
23.35,3.0,1,0,3,0,578.0,882.202
26.35,4.0,1,0,3,0,714.0,882.9895
51.35,8.0,1,0,3,0,790.0,1159.6106
15.45,2.0,1,0,3,0,720.0,802.7662
15.15,4.0,1,0,3,2,509.0,976.90204
27.25,5.0,1,0,3,2,493.0,899.86804
41.1,8.0,1,0,3,0,1015.0,1012.58215
34.05,5.0,1,0,3,2,1174.0,946.76337
19.95,3.0,1,0,3,2,725.0,835.2915
21.4,3.0,1,0,3,3,847.0,905.2431
35.75,5.0,1,0,3,3,760.0,961.4422
17.35,4.0,1,0,3,3,680.0,848.8231
51.85,3.0,1,0,3,2,643.0,964.2378
16.45,4.0,1,0,3,2,739.0,835.2184
18.45,2.0,1,0,3,2,554.0,800.07715
19.9,2.0,1,0,3,2,272.0,800.33203
15.45,2.0,1,0,3,1,2831.0,1279.2504
16.2,3.0,1,0,3,3,750.0,857.6852
23.95,2.0,1,0,3,3,805.0,906.2827
19.85,3.0,1,0,3,3,694.0,854.5476
22.45,4.0,1,0,3,2,1167.0,885.014
23.8,3.0,1,0,3,2,853.0,897.4964
21.4,3.0,1,0,3,2,2138.0,885.8493
19.85,3.0,1,0,3,2,659.0,834.70905
15.05,3.0,1,0,3,3,773.0,832.601
29.4,5.0,1,0,3,2,1012.0,924.3956
19.95,3.0,1,0,3,0,840.0,839.2054
15.45,2.0,1,0,3,3,631.0,839.65485
23.9,2.0,1,0,3,0,996.0,856.30164
28.4,3.0,1,0,3,0,815.0,892.16254
21.4,3.0,1,0,3,0,428.0,883.7358
16.7,4.0,1,0,3,2,946.0,835.632
15.45,2.0,1,0,3,2,342.0,809.2133
15.45,2.0,1,0,3,3,574.0,839.65485
15.4,2.0,1,0,3,0,594.0,783.40784
30.45,4.0,1,0,3,0,523.0,935.7155
21.4,2.0,1,0,3,0,780.0,828.43207
38.85,3.0,1,0,3,2,634.0,1010.97656
15.95,3.0,1,0,3,2,312.0,834.90607
20.15,5.0,1,0,3,2,322.0,885.96716
18.95,2.0,1,0,3,3,785.0,827.98987
21.9,4.0,1,0,3,3,830.0,899.02386
18.95,2.0,1,0,3,3,945.0,827.98987
21.4,4.0,1,0,3,3,478.0,905.2431
15.45,2.0,1,0,3,3,820.0,839.65485
15.45,2.0,1,0,3,0,1419.0,802.7662
30.35,6.0,1,0,3,0,1002.0,948.02094
20.45,4.0,1,0,3,0,891.0,873.0229
15.2,4.0,1,0,3,2,599.0,825.8248
32.3,5.0,1,0,3,0,563.0,940.00806
15.05,6.0,1,0,3,0,991.0,901.7656
17.85,3.0,1,0,3,2,508.0,828.98456
49.5,4.0,1,0,4,1,820.0,1067.7858
23.0,2.0,1,0,4,2,898.0,831.553
22.0,3.0,1,0,4,1,820.0,1283.6259
43.5,7.0,1,0,4,3,1054.0,1060.1821
26.0,3.0,1,0,4,2,828.0,901.9454
20.0,3.0,1,0,4,0,1118.0,846.221
30.5,3.0,1,0,4,2,803.0,944.92035
20.5,3.0,1,0,4,2,610.0,881.7399
30.0,3.0,1,0,4,0,1029.0,898.18463
44.5,5.0,1,0,4,2,972.0,1012.34033
19.0,3.0,1,0,4,0,2771.0,846.79865
23.5,3.0,1,0,4,2,755.0,891.37213
18.0,3.0,1,0,4,2,338.0,844.9854
26.0,4.0,1,0,4,2,1291.0,901.9454
23.5,2.0,1,0,4,2,1044.0,845.98376
25.0,2.0,1,0,4,2,1034.0,873.048
26.5,2.0,1,0,4,3,866.0,877.7445
39.5,4.0,1,0,4,2,1028.0,982.72034
23.0,3.0,1,0,4,2,777.0,895.79816
20.5,3.0,1,0,4,0,932.0,878.89996
26.5,3.0,1,0,4,0,745.0,890.0051
21.4,2.0,1,0,4,3,894.0,838.3813
22.0,5.0,1,0,4,3,1446.0,915.24866
23.5,4.0,1,0,4,2,1929.0,891.37213
27.5,3.0,1,0,4,2,1007.0,910.07764
33.5,4.0,1,0,4,2,2604.0,942.0413
15.7,3.0,1,0,5,1,820.0,1261.202
34.55,7.0,1,0,5,2,1572.0,1028.3439
20.15,3.0,1,0,5,3,2840.0,915.82294
18.45,4.0,1,0,5,0,849.0,845.03406
30.3,6.0,1,0,5,0,916.0,1001.92786
21.4,3.0,2,0,7,1,820.0,881.0508
21.4,2.0,2,0,7,1,820.0,912.22534
16.3277,5.0,2,0,7,1,820.0,918.1145
21.4,8.0,2,0,7,3,820.0,931.9815
39.39945,3.0,2,0,7,0,721.0,906.5147
15.97275,3.0,2,0,7,0,1675.0,842.24023
21.4,3.0,2,0,7,0,820.0,859.05133
21.4,3.0,2,0,7,1,820.0,881.0508
21.4,4.0,2,0,7,1,1132.0,885.63525
21.297,5.0,2,0,7,1,820.0,899.55334
21.4,3.0,2,0,7,3,820.0,757.292
31.2356,5.0,2,0,7,3,820.0,848.37604
21.4,4.0,2,0,7,0,820.0,863.6358
21.297,4.0,2,0,7,0,820.0,859.9471
25.5564,5.0,2,0,7,2,317.0,764.67944
21.4,3.0,2,0,7,2,820.0,768.1582
21.4,4.0,2,0,7,2,820.0,768.1582
26.9762,6.0,2,0,7,2,820.0,771.0967
22.7168,3.0,2,0,7,1,820.0,993.32135
42.594,6.0,2,0,7,1,820.0,998.1666
44.0138,7.0,2,0,7,1,1668.0,1107.2476
34.075199999999995,6.0,2,0,7,3,820.0,837.5372
21.4,3.0,2,0,7,3,820.0,757.292
15.6178,5.0,2,0,7,0,820.0,793.35944
21.4,3.0,2,0,7,2,820.0,768.1582
54.6623,3.0,2,0,7,1,1914.0,1334.8926
21.4,3.0,2,0,7,0,820.0,859.05133
34.075199999999995,4.0,2,0,7,0,820.0,860.53076
18.4574,3.0,2,0,7,2,408.0,805.4329
21.4,2.0,2,0,7,3,820.0,743.98944
22.7168,4.0,2,0,7,3,820.0,754.5706
21.4,3.0,2,0,7,2,820.0,768.1582
23.4267,5.0,2,0,7,2,820.0,760.61444
22.7168,6.0,2,0,7,1,514.0,915.5306
29.8158,6.0,2,0,7,0,820.0,899.716
21.4,4.0,2,0,7,1,820.0,885.63525
21.4,3.0,2,0,7,3,820.0,757.292
21.4,3.0,2,0,7,3,820.0,757.292
21.4,3.0,2,0,7,3,820.0,757.292
26.2663,5.0,2,0,7,3,820.0,759.8096
35.14005,3.0,2,0,7,0,1619.0,862.52124
21.4,4.0,2,0,7,0,820.0,863.6358
22.7168,5.0,2,0,7,0,820.0,864.72125
22.0069,4.0,2,0,7,0,820.0,862.52246
40.4643,7.0,2,0,7,2,820.0,963.4406
21.4,8.0,2,0,7,2,820.0,928.6844
16.3277,5.0,2,0,7,0,820.0,881.7219
19.8772,4.0,2,0,7,2,820.0,804.8108
20.5871,4.0,2,0,7,2,820.0,767.7822
22.7168,3.0,2,0,7,1,1242.0,993.32135
21.4,3.0,2,0,7,1,820.0,881.0508
21.4,3.0,2,0,7,1,820.0,881.0508
46.1435,3.0,2,0,7,1,280.0,959.7228
21.4,3.0,2,0,7,1,820.0,881.0508
20.5871,5.0,2,0,7,2,820.0,768.80396
27.6861,4.0,2,0,7,1,820.0,918.7182
21.4,8.0,2,0,7,1,820.0,1056.3508
21.4,4.0,2,0,7,1,820.0,885.63525
22.0069,5.0,2,0,7,0,820.0,867.4281
23.4267,5.0,2,0,7,0,394.0,863.3746
15.26285,3.0,2,0,7,0,820.0,763.8722
21.4,3.0,2,0,7,2,820.0,768.1582
21.4,4.0,2,0,7,2,820.0,768.1582
21.4,3.0,2,0,7,1,820.0,881.0508
21.4,3.0,2,0,7,0,820.0,859.05133
21.4,3.0,2,0,7,0,820.0,859.05133
21.4,3.0,2,0,7,2,820.0,768.1582
49.693,3.0,2,0,7,1,2800.0,1565.0846
21.4,4.0,2,0,7,1,1965.0,885.63525
22.7168,5.0,2,0,7,1,820.0,991.88556
21.4,3.0,2,0,7,2,820.0,768.1582
21.4,3.0,2,0,7,1,482.0,881.0508
29.1059,3.0,2,0,7,1,820.0,899.81067
21.4,3.0,2,0,7,0,820.0,859.05133
16.3277,5.0,2,0,7,0,820.0,881.7219
22.36185,3.0,2,0,7,0,820.0,855.23114
17.037599999999998,4.0,2,0,7,0,820.0,834.118
22.7168,4.0,2,0,7,2,820.0,760.9654
21.4,3.0,2,0,7,2,820.0,768.1582
15.26285,3.0,2,0,7,1,1184.0,892.2083
22.0069,5.0,2,0,7,1,820.0,904.90796
21.4,4.0,2,0,7,1,820.0,885.63525
21.4,3.0,2,0,7,3,485.0,757.292
41.1742,3.0,2,0,7,0,820.0,849.8361
26.9762,7.0,2,0,7,2,820.0,764.46936
22.7168,5.0,2,0,7,2,820.0,761.9611
46.1435,3.0,2,0,7,1,820.0,959.7228
21.297,5.0,2,0,7,1,820.0,899.55334
32.6554,7.0,2,0,7,1,820.0,927.53546
21.4,3.0,2,0,7,1,820.0,881.0508
21.297,5.0,2,0,7,3,820.0,760.62134
29.8158,3.0,2,0,7,0,820.0,833.3454
22.7168,4.0,2,0,7,0,820.0,851.26434
25.5564,3.0,2,0,7,2,820.0,759.5969
29.1059,5.0,2,0,7,2,820.0,794.9272
16.3277,5.0,2,0,7,2,820.0,825.32074
21.4,6.0,2,0,7,1,1367.0,987.3343
21.4,4.0,2,0,7,3,314.0,756.2609
21.4,4.0,2,0,7,3,283.0,756.2609
21.4,4.0,2,0,7,0,820.0,863.6358
41.1742,8.0,2,0,7,1,965.0,1041.1041
21.4,3.0,2,0,7,1,820.0,881.0508
21.4,3.0,2,0,7,2,820.0,768.1582
31.2356,7.0,2,0,7,2,820.0,847.69055
21.4,7.0,2,0,7,3,820.0,931.9815
21.4,4.0,2,0,7,0,820.0,863.6358
21.4,6.0,2,0,7,0,820.0,951.5729
21.4,3.0,2,0,7,0,820.0,859.05133
36.9148,8.0,2,0,7,2,820.0,807.659
21.4,4.0,2,0,7,2,820.0,768.1582
21.4,4.0,2,0,7,1,820.0,885.63525
19.1673,4.0,2,0,7,3,820.0,797.53973
18.4574,2.0,2,0,7,3,820.0,787.5462
21.4,3.0,2,0,7,3,530.0,757.292
21.297,5.0,2,0,7,0,820.0,865.767
25.5564,4.0,2,0,7,0,820.0,846.1759
22.0069,4.0,2,0,7,0,820.0,862.52246
21.4,3.0,2,0,7,0,820.0,859.05133
21.4,3.0,2,0,7,0,820.0,859.05133
26.2663,6.0,2,0,7,0,820.0,873.6402
21.4,3.0,2,0,7,1,820.0,881.0508
21.4,4.0,2,0,7,0,1893.0,863.6358
19.8772,4.0,2,0,7,0,2786.0,871.896
21.4,3.0,2,0,7,0,820.0,859.05133
31.2356,3.0,2,0,7,0,517.0,849.72327
21.4,4.0,2,0,7,2,820.0,768.1582
39.7544,3.0,2,0,7,2,820.0,850.1656
33.3653,7.0,2,0,7,2,820.0,841.97186
22.0069,4.0,2,0,7,0,820.0,862.52246
17.037599999999998,5.0,2,0,7,0,820.0,844.4601
21.4,3.0,2,0,7,0,820.0,859.05133
21.297,3.0,2,0,7,1,1387.0,867.5482
34.075199999999995,3.0,2,0,7,3,820.0,810.97565
22.0069,6.0,2,0,7,0,820.0,873.84534
21.4,4.0,2,0,7,0,820.0,863.6358
22.0069,6.0,2,0,7,2,820.0,770.4633
21.4,3.0,2,0,7,0,820.0,859.05133
21.4,4.0,2,0,7,0,820.0,863.6358
26.2663,6.0,2,0,7,2,820.0,771.0967
42.594,6.0,2,0,7,1,1135.0,998.1666
21.4,3.0,2,0,7,2,820.0,768.1582
36.9148,3.0,2,0,7,3,820.0,805.10364
21.4,3.0,2,0,7,0,820.0,859.05133
25.5564,6.0,2,0,7,0,820.0,873.6402
25.5564,5.0,2,0,7,0,820.0,867.223
22.7168,4.0,2,0,7,2,820.0,760.9654
24.8465,6.0,2,0,7,2,820.0,771.0967
15.6178,3.0,2,0,7,3,820.0,769.4482
21.4,4.0,2,0,7,3,820.0,756.2609
22.7168,5.0,2,0,7,3,820.0,757.09125
21.4,4.0,2,0,7,3,820.0,756.2609
22.7168,4.0,2,0,7,3,820.0,754.5706
23.4267,6.0,2,0,7,3,820.0,762.1618
36.2049,3.0,2,0,7,0,820.0,842.08435
16.68265,3.0,2,0,7,0,1297.0,844.3489
23.4267,5.0,2,0,7,0,820.0,863.3746
33.72025,3.0,2,0,7,0,2598.0,851.54877
20.5871,8.0,2,0,7,0,820.0,890.8328
21.4,8.0,2,0,7,0,820.0,1019.21735
30.5257,8.0,2,0,7,0,820.0,891.0586
26.62125,3.0,2,0,7,2,820.0,759.5969
21.4,3.0,2,0,7,2,820.0,768.1582
31.9455,4.0,2,0,7,1,820.0,919.47046
21.4,4.0,2,0,7,3,820.0,756.2609
21.4,3.0,2,0,7,3,820.0,757.292
21.4,4.0,2,0,7,0,1835.0,863.6358
21.4,3.0,2,0,7,0,401.0,859.05133
21.4,4.0,2,0,7,0,422.0,863.6358
21.4,4.0,2,0,7,1,820.0,885.63525
22.7168,3.0,2,0,7,0,820.0,846.6799
22.0069,4.0,2,0,7,0,820.0,862.52246
21.4,3.0,2,0,7,2,820.0,768.1582
31.9455,7.0,2,0,7,2,820.0,848.1471
45.0,2.0,1,0,7,1,820.0,1215.7961
21.4,6.0,1,0,7,0,894.0,1194.4381
26.0,3.0,1,0,7,0,1726.0,1006.0419
26.0,3.0,1,0,7,0,784.0,1006.0419
18.0,3.0,1,0,7,0,701.0,916.08374
30.5,3.0,1,0,7,2,1619.0,1066.2267
19.0,2.0,1,0,7,2,675.0,877.46814
21.4,6.0,1,0,7,2,644.0,1188.3977
22.5,2.0,1,0,7,2,891.0,938.6018
27.0,2.0,1,0,7,0,734.0,957.2812
23.5,2.0,1,0,7,3,1012.0,956.5222
26.0,3.0,1,0,7,3,1106.0,993.18884
37.5,3.0,1,0,7,0,569.0,1124.8956
26.0,2.0,1,0,7,0,866.0,957.2812
21.4,6.0,1,0,7,0,1652.0,1194.4381
21.4,3.0,1,0,7,0,2938.0,1088.457
25.0,3.0,1,0,7,0,820.0,1006.0419
23.0,2.0,1,0,7,0,743.0,936.358
21.0,2.0,1,0,7,3,661.0,922.2035
16.5,3.0,1,0,7,3,1208.0,903.3893
33.0,3.0,1,0,7,3,1193.0,1063.2797
16.5,2.0,1,0,7,3,820.0,880.3228
20.0,2.0,1,0,7,3,1195.0,880.809
26.0,2.0,1,0,7,0,1078.0,957.2812
20.0,2.0,1,0,7,0,528.0,902.4393
21.0,3.0,1,0,7,2,955.0,987.4566
21.4,3.0,1,0,7,1,820.0,1225.8722
26.0,3.0,1,0,7,0,641.0,1006.0419
40.9,3.0,1,0,2,1,820.0,1254.7915
21.4,6.0,1,0,2,3,820.0,1004.94464
21.4,3.0,1,0,2,1,820.0,1125.7106
21.4,3.0,1,0,2,0,511.0,970.63354
15.4,3.0,1,0,2,0,415.0,846.92804
15.65,4.0,1,0,2,1,820.0,1276.3009
21.4,3.0,1,0,2,3,820.0,951.45886
15.85,2.0,1,0,2,3,820.0,829.48987
21.4,3.0,1,0,2,3,820.0,951.45886
18.1,4.0,1,0,2,3,1593.0,893.03107
15.35,6.0,1,0,2,0,648.0,856.78076
15.7,5.0,1,0,2,0,820.0,850.8981
17.15,4.0,1,0,2,1,820.0,1281.2407
21.4,3.0,1,0,2,3,390.0,951.45886
15.35,5.0,1,0,2,3,624.0,897.0171
18.4,2.0,1,0,2,2,820.0,821.8598
15.5,3.0,1,0,2,3,820.0,884.2743
54.95,3.0,1,0,2,0,748.0,1050.3711
21.4,4.0,1,0,2,3,378.0,951.45886
17.7,3.0,1,0,2,0,820.0,868.77563
16.0,8.0,1,0,2,0,2087.0,1128.6224
21.4,3.0,1,0,2,1,820.0,1125.7106
21.4,3.0,1,0,2,3,820.0,951.45886
21.4,3.0,1,0,2,0,820.0,970.63354
15.54681,2.0,2,0,5,1,308.0,869.13556
21.4,3.0,1,0,4,3,632.0,903.7884
43.5,3.0,1,0,4,0,820.0,967.4252
20.0,2.0,1,0,4,2,1308.0,811.44574
16.5,2.0,1,0,4,3,865.0,831.62524
28.5,4.0,1,0,4,3,1096.0,912.4444
17.0,2.0,1,0,4,0,463.0,828.0802
17.0,2.0,1,0,4,2,835.0,811.31537
20.5,4.0,1,0,4,3,820.0,889.59265
24.0,2.0,1,0,4,2,985.0,873.048
54.5,5.0,1,0,4,3,1585.0,1163.3152
26.0,3.0,1,0,4,3,903.0,899.58264
26.0,2.0,1,0,4,2,489.0,873.42395
23.0,2.0,1,0,4,3,1694.0,846.7409
26.0,3.0,1,0,4,2,986.0,901.9454
32.0,3.0,1,0,4,2,820.0,933.0091
15.5,2.0,1,0,4,3,548.0,834.36066
24.0,3.0,1,0,4,2,1017.0,901.9454
21.0,3.0,1,0,4,2,2241.0,880.8773
19.0,2.0,1,0,4,3,920.0,826.53516
45.0,4.0,1,0,4,2,589.0,989.6448
21.4,4.0,1,0,4,2,820.0,896.38055
30.0,3.0,1,0,4,0,715.0,898.18463
19.0,2.0,1,0,4,2,699.0,810.6084
21.4,2.0,1,0,6,1,2617.0,1085.8344
26.25,3.0,1,0,6,0,402.0,964.19604
21.0,2.0,1,0,6,0,1060.0,891.10944
21.4,3.0,1,0,6,0,1448.0,996.99243
44.5,4.0,1,0,6,0,850.0,1067.809
21.4,4.0,1,0,6,0,848.0,996.99243
21.4,7.0,1,0,6,0,1978.0,1268.3712
18.0,3.0,1,0,6,0,1082.0,872.57245
21.4,2.0,1,0,6,0,766.0,871.7672
20.75,2.0,1,0,6,2,276.0,864.0088
26.0,3.0,1,0,6,2,651.0,937.48175
17.0,3.0,1,0,6,2,529.0,844.0979
21.4,6.0,1,0,6,2,695.0,1106.8082
35.75,2.0,1,0,6,2,934.0,1036.1162
54.0,4.0,1,0,6,0,1298.0,1062.4437
21.4,4.0,1,0,6,0,911.0,996.99243
49.75,5.0,1,0,6,0,1959.0,1256.3633
51.5,5.0,1,0,6,0,1572.0,1138.2582
40.75,5.0,1,0,6,0,1347.0,1120.4884
49.0,3.0,1,0,6,0,1065.0,1067.8774
22.25,2.0,1,0,6,2,409.0,848.71783
22.25,2.0,1,0,6,2,652.0,848.71783
16.75,3.0,1,0,6,2,614.0,846.7524
21.4,3.0,1,0,6,1,820.0,1139.161
21.4,7.0,1,0,6,1,820.0,1395.4165
33.0,2.0,1,0,6,1,2916.0,1301.1606
19.5,3.0,1,0,6,0,929.0,911.61755
21.0,3.0,1,0,6,0,907.0,956.72675
21.4,6.0,1,0,6,0,847.0,1132.1857
22.25,2.0,1,0,6,0,714.0,881.0397
22.5,2.0,1,0,6,2,988.0,867.6298
43.25,6.0,1,0,6,2,1232.0,1101.7502
21.25,4.0,1,0,6,2,540.0,920.40955
19.25,3.0,1,0,6,2,414.0,858.1856
41.75,5.0,1,0,6,3,996.0,1108.7406
18.5,3.0,1,0,6,3,682.0,861.2418
38.5,5.0,1,0,6,0,1119.0,1087.1724
17.25,3.0,1,0,6,0,1026.0,849.9028
41.25,4.0,1,0,6,0,1366.0,1142.6792
53.75,2.0,1,0,6,2,876.0,1103.9923
21.4,3.0,1,0,6,2,781.0,962.3263
21.4,3.0,1,0,6,2,820.0,962.3263
44.25,3.0,1,0,6,0,850.0,1067.809
29.75,3.0,1,0,6,0,747.0,985.5744
21.4,5.0,1,0,6,0,1223.0,1085.6727
52.75,3.0,1,0,6,0,709.0,1028.7325
48.75,4.0,1,0,6,0,894.0,1067.8774
40.5,3.0,1,0,6,2,1725.0,1069.5767
25.75,4.0,1,0,6,2,1006.0,937.48175
15.75,3.0,1,0,6,2,436.0,840.952
36.25,4.0,1,0,6,0,1301.0,1071.7091
18.5,3.0,1,0,6,2,707.0,858.2151
17.0,3.0,1,0,6,2,884.0,844.0979
46.5,3.0,1,0,6,3,2641.0,1091.1835
34.0,3.0,1,0,6,3,1169.0,1030.8058
20.25,3.0,1,0,6,3,820.0,917.8508
20.75,2.0,1,0,6,0,591.0,903.8998
50.0,3.0,1,0,6,0,946.0,1117.1865
22.5,2.0,1,0,6,0,596.0,896.0132
15.75,3.0,1,0,6,0,602.0,847.2244
17.5,3.0,1,0,6,2,2135.0,848.89465
32.0,4.0,1,0,6,2,356.0,1027.2847
38.0,3.0,1,0,6,2,418.0,1017.7626
44.25,6.0,1,0,6,2,1294.0,1101.7502
21.4,3.0,1,0,6,1,820.0,1139.161
17.75,3.0,1,0,6,3,658.0,851.92126
22.5,2.0,1,0,6,0,752.0,896.0132
28.75,3.0,1,0,6,2,869.0,974.83136
19.75,3.0,1,0,6,2,899.0,858.1856
21.4,8.0,1,0,6,2,1333.0,1264.3951
30.75,3.0,1,0,6,3,1761.0,1030.9773
51.25,4.0,1,0,6,2,1583.0,1065.6958
37.5,5.0,1,0,6,3,1287.0,1062.9846
27.25,3.0,1,0,6,3,897.0,942.267
27.0,4.0,1,0,6,0,760.0,964.19604
22.5,2.0,1,0,6,0,820.0,896.0132
21.4,4.0,1,0,6,0,2879.0,996.99243
20.0,4.0,1,0,6,3,1091.0,864.47595
48.75,6.0,1,0,6,0,1324.0,1098.5142
38.5,5.0,1,0,6,0,1202.0,1087.1724
41.25,4.0,1,0,6,0,1273.0,1142.6792
40.5,3.0,1,0,6,0,1418.0,1095.8904
23.25,2.0,1,0,6,0,1076.0,898.63904
53.0,3.0,1,0,6,0,943.0,1091.8848
18.0,3.0,1,0,6,0,1137.0,872.57245
52.0,5.0,1,0,6,2,1452.0,1230.2229
22.25,2.0,1,0,6,2,1010.0,848.71783
21.4,3.0,1,0,6,2,878.0,962.3263
23.25,2.0,1,0,6,1,2654.0,1437.7865
27.75,3.0,1,0,6,0,419.0,993.84894
21.4,3.0,1,0,6,2,382.0,962.3263
17.5,3.0,1,0,6,2,655.0,848.89465
21.4,6.0,1,0,6,1,820.0,1276.7822
15.5,3.0,1,0,6,3,910.0,850.99695
18.0,3.0,1,0,6,0,1969.0,872.57245
34.0,4.0,1,0,6,0,965.0,1044.0254
22.5,2.0,1,0,6,0,860.0,896.0132
17.5,3.0,1,0,6,2,820.0,848.89465
17.5,3.0,1,0,6,0,714.0,849.9028
21.4,3.0,1,0,6,2,1899.0,962.3263
36.75,4.0,1,0,6,2,1660.0,1051.6682
22.5,2.0,1,0,6,0,1087.0,896.0132
22.5,2.0,1,0,6,0,994.0,896.0132
21.75,4.0,1,0,6,0,727.0,940.78156
29.75,4.0,1,0,6,2,1465.0,974.10724
21.4,5.0,1,0,6,2,1140.0,1059.3784
30.5,5.0,1,0,6,2,361.0,1044.9221
27.75,3.0,1,0,6,0,1060.0,993.84894
32.75,3.0,1,0,6,0,806.0,1033.3746
22.5,2.0,1,0,6,0,898.0,896.0132
42.25,5.0,1,0,6,2,1028.0,1101.8774
22.5,2.0,1,0,6,2,901.0,867.6298
15.75,3.0,1,0,6,2,815.0,840.952
54.25,5.0,1,0,6,0,1006.0,1137.6661
37.5,3.0,1,0,6,0,800.0,1059.7966
21.4,2.0,1,0,6,0,1252.0,871.7672
22.5,2.0,1,0,6,0,672.0,896.0132
20.25,3.0,1,0,6,0,820.0,951.4875
21.4,7.0,1,0,6,0,1178.0,1268.3712
18.0,3.0,1,0,6,2,751.0,858.2151
50.25,6.0,1,0,6,2,680.0,1119.3235
40.5,5.0,1,0,6,0,908.0,1140.4414
